system:index,FID,mean,.geo
00000000000000000028,70.0,0.07180941849946976,"{""type"":""Point"",""coordinates"":[30.056261646624222,-29.553655707854592]}"
00000000000000000029,71.0,-0.0317109152674675,"{""type"":""Point"",""coordinates"":[29.94067127405686,-29.6616601410037]}"
0000000000000000002a,72.0,-0.06324306130409241,"{""type"":""Point"",""coordinates"":[30.50959798108201,-29.270332863192078]}"
0000000000000000002b,73.0,-0.12970922887325287,"{""type"":""Point"",""coordinates"":[30.074740082845253,-29.59523428445063]}"
0000000000000000002c,74.0,0.03522634878754616,"{""type"":""Point"",""coordinates"":[30.29161299510835,-29.24651915551508]}"
0000000000000000002d,76.0,-0.03143870085477829,"{""type"":""Point"",""coordinates"":[30.00098226164463,-29.706620755048576]}"
0000000000000000002e,77.0,-0.06785842031240463,"{""type"":""Point"",""coordinates"":[30.23799771361853,-29.26238668996577]}"
0000000000000000002f,79.0,-0.059746578335762024,"{""type"":""Point"",""coordinates"":[30.31910928163812,-29.24875724027402]}"
00000000000000000030,83.0,0.17509454488754272,"{""type"":""Point"",""coordinates"":[30.081242619441095,-29.580760268136537]}"
00000000000000000031,85.0,0.021497756242752075,"{""type"":""Point"",""coordinates"":[29.934045002005515,-29.665844743734294]}"
00000000000000000032,86.0,0.07675828039646149,"{""type"":""Point"",""coordinates"":[30.498214470748056,-29.26381967989436]}"
00000000000000000033,87.0,-0.025605197995901108,"{""type"":""Point"",""coordinates"":[29.94750601336466,-29.67599985111668]}"
00000000000000000034,91.0,-0.08574505150318146,"{""type"":""Point"",""coordinates"":[29.933359713170592,-29.671026221210145]}"
00000000000000000035,92.0,-0.11794138699769974,"{""type"":""Point"",""coordinates"":[30.068954583211166,-29.591413082005253]}"
00000000000000000036,93.0,-0.03173323720693588,"{""type"":""Point"",""coordinates"":[30.086447446263673,-29.59319530271338]}"
00000000000000000037,95.0,-0.028114715591073036,"{""type"":""Point"",""coordinates"":[30.088641485296197,-29.558716992576727]}"
00000000000000000038,96.0,-0.04413825273513794,"{""type"":""Point"",""coordinates"":[30.3105487136075,-29.242840452363488]}"
00000000000000000039,97.0,0.09707048535346985,"{""type"":""Point"",""coordinates"":[29.926262833960642,-29.662347176830085]}"
0000000000000000003a,99.0,-0.11819377541542053,"{""type"":""Point"",""coordinates"":[29.969774666469103,-29.623189449306953]}"
0000000000000000003b,100.0,0.025038285180926323,"{""type"":""Point"",""coordinates"":[29.97658597548965,-29.706526652714366]}"
0000000000000000003c,102.0,-0.05931909382343292,"{""type"":""Point"",""coordinates"":[30.1028332524548,-29.59090384895029]}"
0000000000000000003d,103.0,0.04720271751284599,"{""type"":""Point"",""coordinates"":[30.499645315433376,-29.282026866319452]}"
0000000000000000003e,104.0,-0.05797162279486656,"{""type"":""Point"",""coordinates"":[29.92469043653307,-29.700169163327423]}"
0000000000000000003f,106.0,-0.03802404925227165,"{""type"":""Point"",""coordinates"":[29.984509285951578,-29.710794690804583]}"
00000000000000000040,107.0,-0.021213864907622337,"{""type"":""Point"",""coordinates"":[29.9593916471836,-29.661267563120003]}"
00000000000000000041,108.0,-0.05537280812859535,"{""type"":""Point"",""coordinates"":[30.274670199223156,-29.26163553329843]}"
00000000000000000042,109.0,-0.07735081762075424,"{""type"":""Point"",""coordinates"":[30.24173123647591,-29.252085105730746]}"
00000000000000000043,113.0,0.026106780394911766,"{""type"":""Point"",""coordinates"":[29.98525286688975,-29.6166750857613]}"
00000000000000000044,114.0,0.05594265088438988,"{""type"":""Point"",""coordinates"":[30.26077089896633,-29.236742914054204]}"
00000000000000000045,118.0,0.07606036961078644,"{""type"":""Point"",""coordinates"":[30.462719525134535,-29.264551784269702]}"
00000000000000000046,119.0,-0.00320311333052814,"{""type"":""Point"",""coordinates"":[30.006510550292283,-29.714557861237537]}"
00000000000000000047,121.0,-0.08376453816890717,"{""type"":""Point"",""coordinates"":[29.933912825088115,-29.68133970686333]}"
00000000000000000048,122.0,0.07730923593044281,"{""type"":""Point"",""coordinates"":[30.336683118020662,-29.231811544756912]}"
00000000000000000049,123.0,0.21603146195411682,"{""type"":""Point"",""coordinates"":[30.50462094674815,-29.239113747469723]}"
0000000000000000004a,124.0,0.014498814940452576,"{""type"":""Point"",""coordinates"":[30.523157189454867,-29.266536901392985]}"
0000000000000000004b,125.0,-0.004986112471669912,"{""type"":""Point"",""coordinates"":[30.058924953109926,-29.599003277089007]}"
0000000000000000004c,126.0,-0.040558189153671265,"{""type"":""Point"",""coordinates"":[29.971931651846642,-29.71517211467499]}"
0000000000000000004d,128.0,0.09711475670337677,"{""type"":""Point"",""coordinates"":[30.066214847324705,-29.576171232864155]}"
0000000000000000004e,129.0,0.024745581671595573,"{""type"":""Point"",""coordinates"":[30.084370261776705,-29.57494629886163]}"
0000000000000000004f,130.0,0.11258981376886368,"{""type"":""Point"",""coordinates"":[30.349397922204346,-29.235632993102286]}"
00000000000000000050,131.0,-0.1034482792019844,"{""type"":""Point"",""coordinates"":[30.284760666925994,-29.262002218964557]}"
00000000000000000051,132.0,0.00873648189008236,"{""type"":""Point"",""coordinates"":[30.10953366218386,-29.581375190466545]}"
00000000000000000052,134.0,-0.02480192855000496,"{""type"":""Point"",""coordinates"":[29.982209840065384,-29.701779914877015]}"
00000000000000000053,136.0,-0.025884505361318588,"{""type"":""Point"",""coordinates"":[30.00756729163683,-29.720249326595138]}"
00000000000000000054,137.0,-0.12558181583881378,"{""type"":""Point"",""coordinates"":[29.962210123915142,-29.675773988478994]}"
00000000000000000055,138.0,-0.004986957181245089,"{""type"":""Point"",""coordinates"":[30.507783553014413,-29.29037362918684]}"
00000000000000000056,140.0,0.04556182399392128,"{""type"":""Point"",""coordinates"":[30.08888527979008,-29.564318577533886]}"
00000000000000000057,141.0,0.031456779688596725,"{""type"":""Point"",""coordinates"":[30.287090086591498,-29.25094524601865]}"
00000000000000000058,144.0,-0.06065477430820465,"{""type"":""Point"",""coordinates"":[30.00859696115741,-29.724955289877396]}"
00000000000000000059,145.0,0.0666171982884407,"{""type"":""Point"",""coordinates"":[30.482964373728702,-29.258240318545038]}"
0000000000000000005a,147.0,0.06082587316632271,"{""type"":""Point"",""coordinates"":[30.076545658212275,-29.590179328140096]}"
0000000000000000005b,148.0,0.12828749418258667,"{""type"":""Point"",""coordinates"":[30.47127809021807,-29.288827443375872]}"
0000000000000000005c,149.0,0.04158085957169533,"{""type"":""Point"",""coordinates"":[30.458655169304024,-29.30309598243035]}"
0000000000000000005d,150.0,0.058676209300756454,"{""type"":""Point"",""coordinates"":[29.968760583439153,-29.638906355666883]}"
0000000000000000005e,152.0,-0.06083858758211136,"{""type"":""Point"",""coordinates"":[29.953058675958847,-29.653202804419468]}"
0000000000000000005f,153.0,-0.039849285036325455,"{""type"":""Point"",""coordinates"":[30.015746178133593,-29.72255160229178]}"
00000000000000000060,154.0,-0.02454902045428753,"{""type"":""Point"",""coordinates"":[29.911246462675734,-29.698817483105735]}"
00000000000000000061,155.0,-0.042733728885650635,"{""type"":""Point"",""coordinates"":[30.324287209895658,-29.269507301972517]}"
00000000000000000062,158.0,-0.044736944139003754,"{""type"":""Point"",""coordinates"":[29.9954351154104,-29.70709031494227]}"
00000000000000000063,159.0,0.06377032399177551,"{""type"":""Point"",""coordinates"":[30.316193096057585,-29.272044883680405]}"
00000000000000000064,160.0,-0.1051291972398758,"{""type"":""Point"",""coordinates"":[30.290544174172748,-29.281811881245716]}"
00000000000000000065,163.0,0.141295924782753,"{""type"":""Point"",""coordinates"":[30.47614906407871,-29.272087245110097]}"
00000000000000000066,165.0,-0.08276305347681046,"{""type"":""Point"",""coordinates"":[30.281403686123703,-29.276548576744993]}"
00000000000000000067,166.0,0.012736626900732517,"{""type"":""Point"",""coordinates"":[29.91272803226408,-29.666813317397875]}"
00000000000000000068,168.0,-0.06215361878275871,"{""type"":""Point"",""coordinates"":[30.318666884888728,-29.22774388285605]}"
00000000000000000069,169.0,0.052271172404289246,"{""type"":""Point"",""coordinates"":[30.284398306919524,-29.269526061148326]}"
0000000000000000006a,170.0,0.10434713214635849,"{""type"":""Point"",""coordinates"":[29.9793418089394,-29.620233828190436]}"
0000000000000000006b,171.0,-0.058041490614414215,"{""type"":""Point"",""coordinates"":[30.06257200899945,-29.60749175578635]}"
0000000000000000006c,173.0,-0.017269272357225418,"{""type"":""Point"",""coordinates"":[30.329050192286704,-29.236768218799842]}"
0000000000000000006d,174.0,0.12557241320610046,"{""type"":""Point"",""coordinates"":[30.27051850997537,-29.20953540739003]}"
0000000000000000006e,175.0,0.11216242611408234,"{""type"":""Point"",""coordinates"":[29.98153242134881,-29.68568862962161]}"
0000000000000000006f,176.0,-0.006457235664129257,"{""type"":""Point"",""coordinates"":[30.317936681805637,-29.238126253439727]}"
00000000000000000070,179.0,0.012278308160603046,"{""type"":""Point"",""coordinates"":[30.239362807845314,-29.246551308088794]}"
00000000000000000071,182.0,0.01661984995007515,"{""type"":""Point"",""coordinates"":[30.266220420606437,-29.260253940528536]}"
00000000000000000072,184.0,-0.02210044302046299,"{""type"":""Point"",""coordinates"":[30.33209584542456,-29.228191680426544]}"
00000000000000000073,186.0,-0.10708240419626236,"{""type"":""Point"",""coordinates"":[30.277264388913725,-29.273759822908954]}"
00000000000000000074,187.0,-0.004451982211321592,"{""type"":""Point"",""coordinates"":[29.928421893193565,-29.69044762618306]}"
00000000000000000075,189.0,0.14875444769859314,"{""type"":""Point"",""coordinates"":[29.981564171400155,-29.625772932487344]}"
00000000000000000076,190.0,-0.04576602205634117,"{""type"":""Point"",""coordinates"":[30.24755901092296,-29.24399809724953]}"
00000000000000000077,191.0,-0.022257551550865173,"{""type"":""Point"",""coordinates"":[30.469819149777216,-29.321873270186355]}"
00000000000000000078,192.0,0.024848219007253647,"{""type"":""Point"",""coordinates"":[30.115839460742084,-29.569648275156013]}"
00000000000000000079,193.0,0.04982979968190193,"{""type"":""Point"",""coordinates"":[30.066264673950936,-29.60346369663758]}"
0000000000000000007a,194.0,-0.12572404742240906,"{""type"":""Point"",""coordinates"":[29.988166720016007,-29.703034806593035]}"
0000000000000000007b,197.0,-0.00920066423714161,"{""type"":""Point"",""coordinates"":[29.97011667894262,-29.652819621249073]}"
0000000000000000007c,198.0,-0.03996460884809494,"{""type"":""Point"",""coordinates"":[30.053037218045112,-29.597654855419574]}"
0000000000000000007d,201.0,-0.10552413761615753,"{""type"":""Point"",""coordinates"":[30.2848457808649,-29.280603607974946]}"
0000000000000000007e,203.0,-0.06589391827583313,"{""type"":""Point"",""coordinates"":[29.919635956126108,-29.67678237910608]}"
0000000000000000007f,204.0,-0.0557723194360733,"{""type"":""Point"",""coordinates"":[30.316435905826104,-29.254349829307287]}"
00000000000000000080,207.0,-0.029581641778349876,"{""type"":""Point"",""coordinates"":[30.305693243009692,-29.224536762797694]}"
00000000000000000081,209.0,0.030342156067490578,"{""type"":""Point"",""coordinates"":[29.966567612120084,-29.629669982230794]}"
00000000000000000082,212.0,-0.02835255116224289,"{""type"":""Point"",""coordinates"":[30.106980851413283,-29.55344111790708]}"
00000000000000000083,213.0,-0.028369398787617683,"{""type"":""Point"",""coordinates"":[30.34659373074591,-29.22480855477751]}"
00000000000000000084,214.0,-0.02133597806096077,"{""type"":""Point"",""coordinates"":[29.988716897143362,-29.63834518051299]}"
00000000000000000085,216.0,0.07720667868852615,"{""type"":""Point"",""coordinates"":[30.085738768105983,-29.588626655943866]}"
00000000000000000086,219.0,-0.020660655573010445,"{""type"":""Point"",""coordinates"":[29.984465264037304,-29.680875857372996]}"
00000000000000000087,221.0,-0.014456554315984249,"{""type"":""Point"",""coordinates"":[29.93907656643027,-29.667939810768342]}"
00000000000000000088,222.0,0.027691373601555824,"{""type"":""Point"",""coordinates"":[30.491657049997713,-29.26989415149026]}"
00000000000000000089,223.0,0.007821882143616676,"{""type"":""Point"",""coordinates"":[30.311598333571325,-29.24916602633941]}"
0000000000000000008a,224.0,-0.023541733622550964,"{""type"":""Point"",""coordinates"":[30.290653003851833,-29.286394607383322]}"
0000000000000000008b,225.0,0.01022092904895544,"{""type"":""Point"",""coordinates"":[29.917117011527605,-29.659381489627602]}"
0000000000000000008c,226.0,0.10919255763292313,"{""type"":""Point"",""coordinates"":[30.496821987360057,-29.25473921423363]}"
0000000000000000008d,228.0,0.0032500436063855886,"{""type"":""Point"",""coordinates"":[30.236537207788345,-29.25366128914869]}"
0000000000000000008e,229.0,-0.035158634185791016,"{""type"":""Point"",""coordinates"":[30.299959085351706,-29.24385376174446]}"
0000000000000000008f,230.0,0.19106128811836243,"{""type"":""Point"",""coordinates"":[30.294861243415163,-29.260438522285547]}"
00000000000000000090,232.0,0.05557888746261597,"{""type"":""Point"",""coordinates"":[30.282282736525485,-29.244489442380733]}"
00000000000000000091,233.0,-0.010728110559284687,"{""type"":""Point"",""coordinates"":[30.065580051796964,-29.58642280058915]}"
00000000000000000092,236.0,0.1038212850689888,"{""type"":""Point"",""coordinates"":[29.968199687268392,-29.711711235371872]}"
00000000000000000093,237.0,0.01630074717104435,"{""type"":""Point"",""coordinates"":[30.48632217625515,-29.278154108130128]}"
00000000000000000094,238.0,-0.03202119097113609,"{""type"":""Point"",""coordinates"":[30.105005703992347,-29.58676080123588]}"
00000000000000000095,239.0,-0.03507716953754425,"{""type"":""Point"",""coordinates"":[30.05931218594182,-29.578601606087187]}"
00000000000000000096,241.0,-0.1040446013212204,"{""type"":""Point"",""coordinates"":[29.97574375373296,-29.637073789772575]}"
00000000000000000097,242.0,-0.04561745002865791,"{""type"":""Point"",""coordinates"":[29.990426913570623,-29.71149349892014]}"
00000000000000000098,243.0,0.17557033896446228,"{""type"":""Point"",""coordinates"":[30.514803486038023,-29.22635763173009]}"
00000000000000000099,244.0,0.013873078860342503,"{""type"":""Point"",""coordinates"":[30.299217819738473,-29.253604360916114]}"
0000000000000000009a,245.0,-0.05439573898911476,"{""type"":""Point"",""coordinates"":[29.9715339817818,-29.697507008800017]}"
0000000000000000009b,247.0,0.05649172142148018,"{""type"":""Point"",""coordinates"":[29.93439770155699,-29.652194747841918]}"
0000000000000000009c,248.0,0.10696627199649811,"{""type"":""Point"",""coordinates"":[30.07607268040312,-29.54387712558003]}"
0000000000000000009d,250.0,0.003285951679572463,"{""type"":""Point"",""coordinates"":[30.304883471570612,-29.254260561520198]}"
0000000000000000009e,251.0,-0.02299678325653076,"{""type"":""Point"",""coordinates"":[30.1101294779696,-29.560829654461855]}"
0000000000000000009f,253.0,0.002743376651778817,"{""type"":""Point"",""coordinates"":[30.449603950055845,-29.31228198223905]}"
000000000000000000a0,255.0,0.17752476036548615,"{""type"":""Point"",""coordinates"":[30.35454361303908,-29.229690068577476]}"
000000000000000000a1,256.0,0.11560741066932678,"{""type"":""Point"",""coordinates"":[30.070594708575676,-29.555217386731634]}"
000000000000000000a2,257.0,-0.11879236251115799,"{""type"":""Point"",""coordinates"":[29.94891948495891,-29.669599497134378]}"
000000000000000000a3,258.0,-0.06260190159082413,"{""type"":""Point"",""coordinates"":[30.06130941001601,-29.590267948980216]}"
000000000000000000a4,259.0,-0.07363396137952805,"{""type"":""Point"",""coordinates"":[29.965915743358583,-29.668633600114774]}"
000000000000000000a5,261.0,-0.03349657356739044,"{""type"":""Point"",""coordinates"":[30.0894743248871,-29.54753381516563]}"
000000000000000000a6,262.0,-0.001080830697901547,"{""type"":""Point"",""coordinates"":[30.27398569174957,-29.268763196904253]}"
000000000000000000a7,265.0,0.02449730969965458,"{""type"":""Point"",""coordinates"":[30.082694891235686,-29.56446469451679]}"
000000000000000000a8,266.0,-0.029165565967559814,"{""type"":""Point"",""coordinates"":[29.9768811822247,-29.652504123214143]}"
000000000000000000a9,267.0,-0.014120247215032578,"{""type"":""Point"",""coordinates"":[30.487157869833208,-29.284909080098103]}"
000000000000000000aa,268.0,0.18425391614437103,"{""type"":""Point"",""coordinates"":[30.454776412240705,-29.276172942606475]}"
000000000000000000ab,269.0,-0.037727225571870804,"{""type"":""Point"",""coordinates"":[30.252639401567272,-29.260396186691253]}"
000000000000000000ac,270.0,0.005412334576249123,"{""type"":""Point"",""coordinates"":[30.28946807538031,-29.26608731620201]}"
000000000000000000ad,276.0,0.04603138938546181,"{""type"":""Point"",""coordinates"":[30.26486355669627,-29.24217287953018]}"
000000000000000000ae,277.0,-0.06143660098314285,"{""type"":""Point"",""coordinates"":[30.327055162916484,-29.226317839096282]}"
000000000000000000af,279.0,-0.09516136348247528,"{""type"":""Point"",""coordinates"":[29.905264020827218,-29.683063539799388]}"
000000000000000000b0,281.0,0.008981084451079369,"{""type"":""Point"",""coordinates"":[30.318546096985198,-29.24412057011853]}"
000000000000000000b1,288.0,0.10988719016313553,"{""type"":""Point"",""coordinates"":[29.987098917191336,-29.62109531752782]}"
000000000000000000b2,289.0,-0.11600490659475327,"{""type"":""Point"",""coordinates"":[30.069332027878776,-29.61147359175354]}"
000000000000000000b3,292.0,0.08517887443304062,"{""type"":""Point"",""coordinates"":[29.965702852689233,-29.659509719991565]}"
000000000000000000b4,293.0,0.06092087924480438,"{""type"":""Point"",""coordinates"":[30.01350226503983,-29.707405330258485]}"
000000000000000000b5,295.0,0.04581987485289574,"{""type"":""Point"",""coordinates"":[30.104201104533146,-29.57799068293379]}"
000000000000000000b6,300.0,0.13095375895500183,"{""type"":""Point"",""coordinates"":[30.499859894039577,-29.27153909726665]}"
000000000000000000b7,302.0,-0.10072001069784164,"{""type"":""Point"",""coordinates"":[29.918403871499354,-29.654831892719805]}"
000000000000000000b8,305.0,-0.03617503494024277,"{""type"":""Point"",""coordinates"":[30.108459577125174,-29.571085971719864]}"
000000000000000000b9,307.0,-0.025179727002978325,"{""type"":""Point"",""coordinates"":[29.935496859824255,-29.66073471596406]}"
000000000000000000ba,309.0,0.1560417115688324,"{""type"":""Point"",""coordinates"":[30.0725382800681,-29.577649512723255]}"
000000000000000000bb,310.0,-0.04821395128965378,"{""type"":""Point"",""coordinates"":[30.307969688805997,-29.258657084742307]}"
000000000000000000bc,311.0,-0.08576465398073196,"{""type"":""Point"",""coordinates"":[30.046649937491413,-29.53801924685945]}"
000000000000000000bd,312.0,0.011424379423260689,"{""type"":""Point"",""coordinates"":[30.263021732837117,-29.22697880982787]}"
000000000000000000be,314.0,0.1229989305138588,"{""type"":""Point"",""coordinates"":[29.93273072507165,-29.693582685203797]}"
000000000000000000bf,315.0,0.0059458110481500626,"{""type"":""Point"",""coordinates"":[29.98193580817853,-29.65057799994263]}"
000000000000000000c0,316.0,0.06569810956716537,"{""type"":""Point"",""coordinates"":[30.31067202139658,-29.227001189300985]}"
000000000000000000c1,319.0,-0.025265246629714966,"{""type"":""Point"",""coordinates"":[30.26996780701019,-29.26488420388153]}"
000000000000000000c2,320.0,0.0676603689789772,"{""type"":""Point"",""coordinates"":[29.976128866316017,-29.641845805261124]}"
000000000000000000c3,322.0,0.05453406646847725,"{""type"":""Point"",""coordinates"":[29.937541686066897,-29.655839822113524]}"
000000000000000000c4,324.0,0.0316663533449173,"{""type"":""Point"",""coordinates"":[29.95955091792587,-29.636551011246578]}"
000000000000000000c5,325.0,0.1304347813129425,"{""type"":""Point"",""coordinates"":[30.447371360339226,-29.26115175108254]}"
000000000000000000c6,327.0,0.04298791661858559,"{""type"":""Point"",""coordinates"":[30.477389263145547,-29.266508831921804]}"
000000000000000000c7,328.0,-0.09391570836305618,"{""type"":""Point"",""coordinates"":[29.9953038803726,-29.6472467709377]}"
000000000000000000c8,329.0,0.008963119238615036,"{""type"":""Point"",""coordinates"":[29.9683211545805,-29.663979218850656]}"
000000000000000000c9,330.0,0.02712295949459076,"{""type"":""Point"",""coordinates"":[29.95511070527397,-29.646673767890622]}"
000000000000000000ca,331.0,0.01815096288919449,"{""type"":""Point"",""coordinates"":[30.285510589003586,-29.23380893826325]}"
000000000000000000cb,333.0,0.00484496122226119,"{""type"":""Point"",""coordinates"":[30.324681042496895,-29.21514790601399]}"
000000000000000000cc,334.0,-0.04005984216928482,"{""type"":""Point"",""coordinates"":[29.939306467080495,-29.691805501071038]}"
000000000000000000cd,335.0,0.009965560398995876,"{""type"":""Point"",""coordinates"":[30.529290568563844,-29.275033273299634]}"
000000000000000000ce,336.0,0.07598622888326645,"{""type"":""Point"",""coordinates"":[30.0973117119647,-29.56745796967538]}"
000000000000000000cf,340.0,-0.014807067811489105,"{""type"":""Point"",""coordinates"":[29.90723916939392,-29.690043871829474]}"
000000000000000000d0,341.0,-0.09621845930814743,"{""type"":""Point"",""coordinates"":[30.247256813501732,-29.267091110496093]}"
000000000000000000d1,342.0,0.044570792466402054,"{""type"":""Point"",""coordinates"":[30.098033244365272,-29.5485001788769]}"
000000000000000000d2,344.0,-0.008523155935108662,"{""type"":""Point"",""coordinates"":[30.338624069869383,-29.240447296504435]}"
000000000000000000d3,346.0,-0.024185586720705032,"{""type"":""Point"",""coordinates"":[30.246198151072225,-29.25591593552001]}"
000000000000000000d4,348.0,0.05792292207479477,"{""type"":""Point"",""coordinates"":[30.08519967977928,-29.569789136533483]}"
000000000000000000d5,349.0,-0.052015312016010284,"{""type"":""Point"",""coordinates"":[30.074950691089025,-29.607098348057022]}"
000000000000000000d6,351.0,-0.08537190407514572,"{""type"":""Point"",""coordinates"":[30.31060853676471,-29.25382071122224]}"
000000000000000000d7,353.0,-0.01582976058125496,"{""type"":""Point"",""coordinates"":[29.921225154417563,-29.706521413545268]}"
000000000000000000d8,355.0,0.19095589220523834,"{""type"":""Point"",""coordinates"":[30.48541114435334,-29.298032251117014]}"
000000000000000000d9,357.0,-0.0175874512642622,"{""type"":""Point"",""coordinates"":[30.348192209957062,-29.249521186920273]}"
000000000000000000da,358.0,-0.07671166211366653,"{""type"":""Point"",""coordinates"":[29.929617476276984,-29.655687701034257]}"
000000000000000000db,359.0,-0.008815232664346695,"{""type"":""Point"",""coordinates"":[30.26681023824364,-29.217720697483703]}"
000000000000000000dc,363.0,-0.007629524450749159,"{""type"":""Point"",""coordinates"":[30.09163121713822,-29.590703469910196]}"
000000000000000000dd,364.0,-0.011372839100658894,"{""type"":""Point"",""coordinates"":[30.275966554025537,-29.22891335123852]}"
000000000000000000de,366.0,-0.06879115849733353,"{""type"":""Point"",""coordinates"":[29.991223097079352,-29.615937759739523]}"
000000000000000000df,372.0,0.06832060217857361,"{""type"":""Point"",""coordinates"":[30.24219926176404,-29.242065260208506]}"
000000000000000000e0,373.0,-0.10466379672288895,"{""type"":""Point"",""coordinates"":[30.081739568442384,-29.59551831363798]}"
000000000000000000e1,374.0,-0.07028432190418243,"{""type"":""Point"",""coordinates"":[29.97120677738951,-29.66791758631489]}"
000000000000000000e2,377.0,-0.046861618757247925,"{""type"":""Point"",""coordinates"":[30.484103158700552,-29.302413846682864]}"
000000000000000000e3,378.0,-0.12044317275285721,"{""type"":""Point"",""coordinates"":[30.054735236943692,-29.602151569676327]}"
